"","X.1","X","master_species","family_molecules","Age.at.maturity","Calcification.rate","Chlorophyll.a","Coloniality","Corallite.width.maximum","Gross.photosynthesis","Growth.form.typical","Growth.rate","Ocean.basin","Oocyte.size.at.maturity","Polyp.fecundity","Polyps.per.area","Propagule.size.on.release","Protein.biomass","Skeletal.density","Tissue.thickness","Total.biomass","Zooxanthellate","Colony.maximum.diameter","Genus","Species","Genus_molecules","Species_molecules"
"511",511,511,"Madracis senaria","Pocilloporidae",0.15043746840266,NA,NA,"colonial",0.255272505103306,NA,"encrusting",0.58867275190504,"atlantic",2.4919672860339,1.60198654374506,1.42396636868029,2.49136169383427,NA,0.468251214928393,NA,NA,"zooxanthellate",NA,"Madracis","senaria","Madracis","senaria"
"512",512,512,"Manicina areolata","Mussidae",0.301029995663981,NA,NA,"colonial",1.17897694729317,NA,"massive",0.791782937264489,"atlantic",NA,NA,-0.0954074340692015,NA,NA,0.0344267468357491,NA,NA,"zooxanthellate",1,"Manicina","areolata","Manicina","areolata"
"513",513,513,"Meandrina braziliensis","Meandrinidae",NA,NA,NA,"colonial",1.12385164096709,NA,"massive",0.527074549714646,"atlantic",NA,NA,-0.010801416000571,NA,NA,0.309630167425899,NA,NA,"zooxanthellate",NA,"Meandrina","braziliensis","Meandrina","braziliensis"
"514",514,514,"Meandrina danae","Meandrinidae",NA,NA,NA,NA,1.32221929473392,NA,"massive",0.527074549714646,NA,NA,NA,-0.3152550039689,NA,NA,0.309630167425899,NA,NA,"zooxanthellate",NA,"Meandrina","danae","Meandrina","danae"
"515",515,515,"Meandrina meandrites","Meandrinidae",NA,NA,NA,"colonial",1.13033376849501,NA,"massive",0.0611696432049054,"atlantic",NA,NA,-0.0207501498090743,NA,NA,0.309630167425899,NA,NA,"zooxanthellate",1.21218760440396,"Meandrina","meandrites","Meandrina","meandrites"
"516",516,516,"Merulina ampliata","Merulinidae",0.766075817871816,NA,0.0881360887005513,"colonial",0.792391689498254,NA,"laminar",1.35206669080519,"pacific",2.49485002168009,1.95375969173323,0.488127496247458,2.53019969820308,NA,0.292314066756813,NA,NA,"zooxanthellate",NA,"Merulina","ampliata","Merulina","ampliata"
"517",517,517,"Merulina scabricula","Merulinidae",0.766742854942146,NA,NA,"colonial",0.544068044350276,NA,"laminar",1.10130129445813,"pacific",2.50796197578724,1.94780261290135,0.602059991327962,2.53713387127668,NA,0.292314066756813,NA,NA,"zooxanthellate",NA,"Merulina","scabricula","Merulina","scabricula"
"518",518,518,"Merulina scheeri","Merulinidae",NA,NA,NA,"colonial",0.913813852383717,NA,"digitate",1.18443604127312,"pacific",2.51498293478785,2.47321002536294,0.397940008672038,2.53713387127668,NA,0.192247534589512,NA,0.861976431856783,"zooxanthellate",1.47712125471966,"Merulina","scheeri","Merulina","scheeri"
"519",519,519,"Merulina triangularis","Merulinidae",0.765936517451079,NA,NA,"colonial",0.944482672150169,NA,"branching_closed",1.40443518240947,"pacific",2.54406804435028,2.50700970450891,0.208068324758242,2.54406804435028,NA,0.0236314102905406,NA,1.42065491063237,"zooxanthellate",2.69897000433602,"Merulina","triangularis","Merulina","triangularis"
"520",520,520,"Micromussa amakusensis","Lobophylliidae",NA,NA,NA,"colonial",1.06069784035361,NA,"encrusting",NA,"pacific",2.53268132442643,2.59035381742645,0.411451342137938,2.60205999132796,NA,NA,NA,NA,"zooxanthellate",NA,"Micromussa","amakusensis","Micromussa","amakusensis"
"521",521,521,"Micromussa diminuta","Lobophylliidae",NA,NA,NA,"colonial",0.602059991327962,NA,"massive",NA,"pacific",2.52397242911463,1.93863114666741,1.06152787089051,2.60205999132796,NA,NA,NA,NA,"zooxanthellate",1.47712125471966,"Micromussa","diminuta","Micromussa","diminuta"
"522",522,522,"Micromussa lordhowensis","Lobophylliidae",NA,NA,NA,"colonial",1.13033376849501,NA,"massive",NA,"pacific",2.60205999132796,2.68087917442681,0.28668096935493,2.60205999132796,NA,NA,NA,NA,"zooxanthellate",NA,"Micromussa","lordhowensis","Micromussa","lordhowensis"
"523",523,523,"Micromussa minuta","Lobophylliidae",NA,NA,NA,"colonial",0.806179973983887,NA,"massive",NA,"pacific",2.5278483838876,2.22868487976951,0.726727209026572,2.60205999132796,NA,NA,NA,NA,"zooxanthellate",NA,"Micromussa","minuta","Micromussa","minuta"
"524",524,524,"Micromussa multipunctata","Lobophylliidae",NA,NA,NA,"colonial",0.968482948553935,NA,"encrusting",NA,"pacific",2.5309302917967,2.45931680054022,0.142076461073285,2.60205999132796,NA,NA,NA,NA,"zooxanthellate",1.47712125471966,"Micromussa","multipunctata","Micromussa","multipunctata"
"525",525,525,"Montastraea cavernosa","Montastraeidae",NA,NA,0.852784868680548,"colonial",1,NA,"massive",0.973884386200174,"atlantic",2.58422686678233,2.18041263283832,0.104282207094438,NA,NA,0.204119982655925,NA,NA,"zooxanthellate",2.39794000867204,"Montastraea","cavernosa","Montastraea","cavernosa"
"526",526,526,"Montigyra kenti","Euphylliidae",NA,NA,NA,"colonial",1.50514997831991,NA,"massive",NA,"pacific",NA,NA,-0.59601601469658,NA,NA,NA,NA,NA,"zooxanthellate",NA,"Montigyra","kenti","Montigyra","kenti"
"527",527,527,"Montipora aequituberculata","Acroporidae",0.601701375196482,NA,NA,"colonial",-0.0457574905606751,NA,"laminar",1.40077351552378,"pacific",2.38201704257487,1.43136376415899,1.40913816115386,2.55018527255878,NA,0.253131263674596,NA,NA,"zooxanthellate",NA,"Montipora","aequituberculata","Montipora","aequituberculata"
"528",528,528,"Montipora altasepta","Acroporidae",NA,NA,NA,"colonial",-0.0969100130080564,NA,"branching_open",1.73351658781825,"pacific",2.49878774329133,1.01856628320842,1.53662156218241,2.55018527255878,NA,0.179149040683456,NA,0.24461908198324,"zooxanthellate",NA,"Montipora","altasepta","Montipora","altasepta"
"529",529,529,"Montipora angulata","Acroporidae",0.600895037705415,NA,NA,"colonial",0.113943352306837,NA,"branching_closed",1.70390740347512,"pacific",2.50279155564255,1.31818812792423,1.20145174912172,2.55018527255878,NA,-0.0155513927916768,NA,0.670772650792272,"zooxanthellate",NA,"Montipora","angulata","Montipora","angulata"
"530",530,530,"Montipora aspergillus","Acroporidae",0.600895037705415,NA,NA,"colonial",-0.0969100130080564,NA,"branching_closed",1.70390740347512,"pacific",2.49878774329133,1.01856628320842,1.80037335489135,2.55018527255878,NA,-0.0155513927916768,NA,0.413178979181259,"zooxanthellate",NA,"Montipora","aspergillus","Montipora","aspergillus"
"531",531,531,"Montipora australiensis","Acroporidae",NA,NA,NA,"colonial",-1,NA,"columnar",1.39717213581632,"pacific",2.48163931960464,-0.2647212158685,1.51731468566477,2.55018527255878,NA,0.144059845262694,NA,-0.415633372453369,"zooxanthellate",NA,"Montipora","australiensis","Montipora","australiensis"
"532",532,532,"Montipora cactus","Acroporidae",NA,NA,NA,"colonial",0.0791812460476248,NA,"columnar",1.39717213581632,"pacific",2.50213147155906,1.26879130474316,1.34038461837014,2.55018527255878,NA,0.144059845262694,NA,0.902772236525163,"zooxanthellate",NA,"Montipora","cactus","Montipora","cactus"
"533",533,533,"Montipora calcarea","Acroporidae",NA,NA,NA,"colonial",-0.0457574905606751,NA,"digitate",1.48390826233877,"pacific",2.4997590585979,1.0912538265856,1.7445042101439,2.55018527255878,NA,0.153064731507295,NA,-0.0455406493975238,"zooxanthellate",NA,"Montipora","calcarea","Montipora","calcarea"
"534",534,534,"Montipora caliculata","Acroporidae",0.477121254719662,NA,NA,"colonial",0,NA,"massive",1.10855014821504,"pacific",2.50062792974726,1.15627504979862,1.61875912939293,2.55018527255878,NA,0.13300227168897,NA,0.534413808153327,"zooxanthellate",NA,"Montipora","caliculata","Montipora","caliculata"
"535",535,535,"Montipora capitata","Acroporidae",NA,-0.689660780201248,1.05576046468773,"colonial",0,NA,"columnar",1.41176697078763,"pacific",2.50724829416451,1.1156105116743,1.96978388157435,2.55018527255878,0.350248018334163,0.144059845262694,NA,0.873872566514345,"zooxanthellate",NA,"Montipora","capitata","Montipora","capitata"
"536",536,536,"Montipora capricornis","Acroporidae",0.601701375196482,NA,NA,"colonial",0,NA,"laminar",1.40077351552378,"pacific",2.50751971499118,1.11394335230684,1.63994444832731,2.55018527255878,NA,0.253131263674596,NA,NA,"zooxanthellate",NA,"Montipora","capricornis","Montipora","capricornis"
"537",537,537,"Montipora cebuensis","Acroporidae",0.601701375196482,NA,NA,"colonial",-0.0969100130080564,NA,"laminar",1.40077351552378,"pacific",2.49878774329133,1.01856628320842,1.20027579911185,2.55018527255878,NA,0.253131263674596,NA,NA,"zooxanthellate",NA,"Montipora","cebuensis","Montipora","cebuensis"
"538",538,538,"Montipora circumvallata","Acroporidae",NA,NA,NA,"colonial",-0.221848749616356,NA,"digitate",1.48390826233877,"pacific",2.49641533033016,0.841028805050857,1.48839558362439,2.55018527255878,NA,0.153064731507295,NA,-0.260666425981725,"zooxanthellate",NA,"Montipora","circumvallata","Montipora","circumvallata"
"539",539,539,"Montipora cocosensis","Acroporidae",0.477121254719662,NA,NA,"colonial",0.146128035678238,NA,"massive",1.10855014821504,"pacific",2.50340269804766,1.36392244280667,1.50066177627452,2.55018527255878,NA,0.13300227168897,NA,0.712934350993359,"zooxanthellate",NA,"Montipora","cocosensis","Montipora","cocosensis"
"540",540,540,"Montipora confusa","Acroporidae",NA,NA,NA,"colonial",-0.154901959985743,NA,"columnar",1.39717213581632,"pacific",2.49768655681876,0.93615994311436,1.21574328263761,2.55018527255878,NA,0.144059845262694,NA,0.616799316839668,"zooxanthellate",2,"Montipora","confusa","Montipora","confusa"
"541",541,541,"Montipora corbettensis","Acroporidae",NA,NA,NA,"colonial",-0.0969100130080564,NA,"digitate",1.48390826233877,"pacific",2.49878774329133,1.01856628320842,1.27751753296917,2.55018527255878,NA,0.153064731507295,NA,-0.108032258434484,"zooxanthellate",NA,"Montipora","corbettensis","Montipora","corbettensis"
"542",542,542,"Montipora crassituberculata","Acroporidae",0.601701375196482,NA,NA,"colonial",0.176091259055681,NA,"laminar",1.40077351552378,"pacific",2.50397165801499,1.40650007133336,1.16858586553641,2.55018527255878,NA,0.253131263674596,NA,NA,"zooxanthellate",NA,"Montipora","crassituberculata","Montipora","crassituberculata"
"543",543,543,"Montipora cryptus","Acroporidae",0.501328217624878,NA,NA,"colonial",-0.154901959985743,NA,"encrusting",0.909934052027136,"pacific",2.49768655681876,0.93615994311436,1.57883396856617,2.55018527255878,NA,0.1934365792672,NA,NA,"zooxanthellate",NA,"Montipora","cryptus","Montipora","cryptus"
"544",544,544,"Montipora danae","Acroporidae",0.601701375196482,NA,NA,"colonial",0.146128035678238,NA,"laminar",1.40077351552378,"pacific",2.50340269804766,1.36392244280667,1.17524049226625,2.55018527255878,NA,0.253131263674596,NA,NA,"zooxanthellate",NA,"Montipora","danae","Montipora","danae"
"545",545,545,"Montipora delicatula","Acroporidae",0.601701375196482,NA,NA,"colonial",-0.221848749616356,NA,"laminar",1.40077351552378,"pacific",2.49641533033016,0.841028805050857,1.54162915998386,2.55018527255878,NA,0.253131263674596,NA,NA,"zooxanthellate",NA,"Montipora","delicatula","Montipora","delicatula"
"546",546,546,"Montipora digitata","Acroporidae",NA,NA,0.553276046137099,"colonial",-0.0457574905606751,NA,"branching_open",1.617985302609,"pacific",2.55630250076729,1.082625521988,1.75229435028586,2.55630250076729,0.371067862271736,0.179149040683456,-0.0457574905606751,0.307110691020201,"zooxanthellate",NA,"Montipora","digitata","Montipora","digitata"
"547",547,547,"Montipora dilatata","Acroporidae",NA,NA,NA,"colonial",0.0791812460476248,NA,"digitate",1.48390826233877,"pacific",2.50213147155906,1.26879130474316,1.51789495835757,2.55018527255878,NA,0.153064731507295,NA,0.107093518149718,"zooxanthellate",1.47712125471966,"Montipora","dilatata","Montipora","dilatata"
"548",548,548,"Montipora echinata","Acroporidae",0.600895037705415,NA,NA,"colonial",-0.0969100130080564,NA,"branching_closed",1.70390740347512,"pacific",2.49878774329133,1.01856628320842,1.50489203938808,2.55018527255878,NA,-0.0155513927916768,NA,0.413178979181259,"zooxanthellate",NA,"Montipora","echinata","Montipora","echinata"
"549",549,549,"Montipora edwardsi","Acroporidae",NA,NA,NA,"colonial",-0.0969100130080564,NA,"columnar",1.39717213581632,"pacific",2.49878774329133,1.01856628320842,1.90662211574274,2.55018527255878,NA,0.144059845262694,NA,0.687646459940961,"zooxanthellate",NA,"Montipora","edwardsi","Montipora","edwardsi"
"550",550,550,"Montipora efflorescens","Acroporidae",0.477121254719662,NA,NA,"colonial",0.0791812460476248,NA,"massive",1.10855014821504,"pacific",2.50213147155906,1.26879130474316,1.72524989055857,2.55018527255878,NA,0.13300227168897,NA,0.63114732654741,"zooxanthellate",NA,"Montipora","efflorescens","Montipora","efflorescens"
"551",551,551,"Montipora effusa","Acroporidae",0.477121254719662,NA,NA,"colonial",-0.0969100130080564,NA,"massive",1.10855014821504,"pacific",2.49878774329133,1.01856628320842,1.79048220596379,2.55018527255878,NA,0.13300227168897,NA,0.416021549963208,"zooxanthellate",NA,"Montipora","effusa","Montipora","effusa"
"552",552,552,"Montipora flabellata","Acroporidae",0.601701375196482,NA,NA,"colonial",-0.301029995663981,NA,"laminar",1.40077351552378,"pacific",2.49491178851836,0.728512550106313,1.86153618839328,2.55018527255878,NA,0.253131263674596,NA,NA,"zooxanthellate",1.69897000433602,"Montipora","flabellata","Montipora","flabellata"
"553",553,553,"Montipora florida","Acroporidae",0.601701375196482,NA,NA,"colonial",-0.0969100130080564,NA,"laminar",1.40077351552378,"pacific",2.49878774329133,1.01856628320842,1.68214507637383,2.55018527255878,NA,0.253131263674596,NA,NA,"zooxanthellate",NA,"Montipora","florida","Montipora","florida"
"554",554,554,"Montipora floweri","Acroporidae",0.477121254719662,NA,NA,"colonial",-0.0457574905606751,NA,"massive",1.10855014821504,"pacific",2.4997590585979,1.0912538265856,1.38172861853511,2.55018527255878,NA,0.13300227168897,NA,0.478513159000169,"zooxanthellate",NA,"Montipora","floweri","Montipora","floweri"
"555",555,555,"Montipora foliosa","Acroporidae",0.60140582251307,NA,NA,"colonial",-0.0457574905606751,NA,"laminar",1.51188336097887,"pacific",2.56820172406699,1.0912538265856,1.31473073384478,2.55018527255878,NA,0.253131263674596,NA,NA,"zooxanthellate",NA,"Montipora","foliosa","Montipora","foliosa"
"556",556,556,"Montipora foveolata","Acroporidae",0.477121254719662,NA,NA,"colonial",0.462397997898956,NA,"massive",1.10855014821504,"pacific",2.50940822506008,1.81334087806499,1.34256084345083,2.55018527255878,NA,0.13300227168897,NA,1.09931253692861,"zooxanthellate",NA,"Montipora","foveolata","Montipora","foveolata"
"557",557,557,"Montipora friabilis","Acroporidae",0.601701375196482,NA,NA,"colonial",0,NA,"laminar",1.40077351552378,"pacific",2.50062792974726,1.15627504979862,1.57029770441591,2.55018527255878,NA,0.253131263674596,NA,NA,"zooxanthellate",NA,"Montipora","friabilis","Montipora","friabilis"
"558",558,558,"Montipora gaimardi","Acroporidae",NA,NA,NA,"colonial",-0.0969100130080564,NA,"columnar",1.39717213581632,"pacific",2.49878774329133,1.01856628320842,1.80101246297654,2.55018527255878,NA,0.144059845262694,NA,0.687646459940961,"zooxanthellate",NA,"Montipora","gaimardi","Montipora","gaimardi"
"559",559,559,"Montipora granulosa","Acroporidae",0.501328217624878,NA,NA,"colonial",-0.0969100130080564,NA,"encrusting",0.909934052027136,"pacific",2.49878774329133,1.01856628320842,1.78174304824526,2.55018527255878,NA,0.1934365792672,NA,NA,"zooxanthellate",NA,"Montipora","granulosa","Montipora","granulosa"
"560",560,560,"Montipora grisea","Acroporidae",0.477121254719662,NA,NA,"colonial",0.0791812460476248,NA,"massive",1.10855014821504,"pacific",2.50213147155906,1.26879130474316,1.23653726148869,2.55018527255878,NA,0.13300227168897,NA,0.63114732654741,"zooxanthellate",NA,"Montipora","grisea","Montipora","grisea"
"561",561,561,"Montipora hemispherica","Acroporidae",NA,NA,NA,"colonial",-0.0457574905606751,NA,"digitate",1.48390826233877,"pacific",2.4997590585979,1.0912538265856,1.01565309853547,2.55018527255878,NA,0.153064731507295,NA,-0.0455406493975238,"zooxanthellate",2.30102999566398,"Montipora","hemispherica","Montipora","hemispherica"
"562",562,562,"Montipora hirsuta","Acroporidae",NA,NA,NA,"colonial",-0.301029995663981,NA,"branching_open",1.73351658781825,"pacific",2.49491178851836,0.728512550106313,2.23623682430061,2.55018527255878,NA,0.179149040683456,NA,-0.0047486039580843,"zooxanthellate",NA,"Montipora","hirsuta","Montipora","hirsuta"
"563",563,563,"Montipora hispida","Acroporidae",NA,NA,NA,"colonial",0.146128035678238,NA,"columnar",1.39717213581632,"pacific",2.50340269804766,1.36392244280667,1.22081389678549,2.55018527255878,NA,0.144059845262694,NA,0.984559260971112,"zooxanthellate",NA,"Montipora","hispida","Montipora","hispida"
"564",564,564,"Montipora hodgsoni","Acroporidae",0.601701375196482,NA,NA,"colonial",-0.221848749616356,NA,"laminar",1.40077351552378,"pacific",2.49641533033016,0.841028805050857,1.24588264751726,2.55018527255878,NA,0.253131263674596,NA,NA,"zooxanthellate",NA,"Montipora","hodgsoni","Montipora","hodgsoni"
"565",565,565,"Montipora hoffmeisteri","Acroporidae",0.501328217624878,NA,NA,"colonial",0.0413926851582251,NA,"encrusting",0.909934052027136,"pacific",2.50141391930848,1.21509390083439,1.35550898802443,2.55018527255878,NA,0.1934365792672,NA,NA,"zooxanthellate",NA,"Montipora","hoffmeisteri","Montipora","hoffmeisteri"
"566",566,566,"Montipora incrassata","Acroporidae",0.501328217624878,NA,NA,"colonial",0.146128035678238,NA,"encrusting",0.909934052027136,"pacific",2.50340269804766,1.36392244280667,1.4009522278609,2.55018527255878,NA,0.1934365792672,NA,NA,"zooxanthellate",NA,"Montipora","incrassata","Montipora","incrassata"
"567",567,567,"Montipora informis","Acroporidae",0.477121254719662,NA,NA,"colonial",0.113943352306837,NA,"massive",1.10855014821504,"pacific",2.50279155564255,1.31818812792423,1.48191536510837,2.55018527255878,NA,0.13300227168897,NA,0.673615221574221,"zooxanthellate",NA,"Montipora","informis","Montipora","informis"
"568",568,568,"Montipora kellyi","Acroporidae",0.600895037705415,NA,NA,"colonial",-0.0457574905606751,NA,"branching_closed",1.70390740347512,"pacific",2.4997590585979,1.0912538265856,1.73158070770046,2.55018527255878,NA,-0.0155513927916768,NA,0.475670588218219,"zooxanthellate",NA,"Montipora","kellyi","Montipora","kellyi"
"569",569,569,"Montipora lobulata","Acroporidae",0.477121254719662,NA,NA,"colonial",0.113943352306837,NA,"massive",1.10855014821504,"pacific",2.50279155564255,1.31818812792423,1.27051579957436,2.55018527255878,NA,0.13300227168897,NA,0.673615221574221,"zooxanthellate",NA,"Montipora","lobulata","Montipora","lobulata"
"570",570,570,"Montipora mactanensis","Acroporidae",NA,NA,NA,"colonial",-0.0457574905606751,NA,"digitate",1.48390826233877,"pacific",2.4997590585979,1.0912538265856,1.22960505984138,2.55018527255878,NA,0.153064731507295,NA,-0.0455406493975238,"zooxanthellate",NA,"Montipora","mactanensis","Montipora","mactanensis"
"571",571,571,"Montipora malampaya","Acroporidae",NA,NA,NA,"colonial",-0.154901959985743,NA,"digitate",1.48390826233877,"pacific",2.49768655681876,0.93615994311436,1.3297232240579,2.55018527255878,NA,0.153064731507295,NA,-0.178879401535777,"zooxanthellate",NA,"Montipora","malampaya","Montipora","malampaya"
"572",572,572,"Montipora meandrina","Acroporidae",0.501328217624878,NA,NA,"colonial",-0.0457574905606751,NA,"encrusting",0.909934052027136,"pacific",2.4997590585979,1.0912538265856,1.29216743078429,2.55018527255878,NA,0.1934365792672,NA,NA,"zooxanthellate",1.30102999566398,"Montipora","meandrina","Montipora","meandrina"
"573",573,573,"Montipora millepora","Acroporidae",0.501328217624878,NA,NA,"colonial",-0.221848749616356,NA,"encrusting",0.909934052027136,"pacific",2.49641533033016,0.841028805050857,1.91592721169712,2.55018527255878,NA,0.1934365792672,NA,NA,"zooxanthellate",NA,"Montipora","millepora","Montipora","millepora"
"574",574,574,"Montipora mollis","Acroporidae",0.477121254719662,NA,NA,"colonial",-0.0457574905606751,NA,"massive",1.10855014821504,"pacific",2.4997590585979,1.0912538265856,1.7451607046539,2.55018527255878,NA,0.13300227168897,NA,0.478513159000169,"zooxanthellate",NA,"Montipora","mollis","Montipora","mollis"
